year,area,latitude,longitude,outbreak,file_name,study
1950,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1950,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1950,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1951,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1952,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1953,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1954,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1955,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,1,outbreak_data_Elliot 1960.csv,5
1956,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,0,outbreak_data_Elliot 1960.csv,5
1957,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,0,outbreak_data_Elliot 1960.csv,5
1958,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,0,outbreak_data_Elliot 1960.csv,5
1959,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,0,outbreak_data_Elliot 1960.csv,5
1960,peninsula north of italian bay on lost lake midway between sioux lookout and hudson ontario and lake nipigon - geraldton region,49.7188752,-86.9493168,0,outbreak_data_Elliot 1960.csv,5
1938,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1939,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1940,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1941,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1942,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1943,port arthur and areas to the east and north,29.8988618,-93.9288723,1,outbreak_data_Elliot 1960.csv,5
1944,port arthur and areas to the east and north,29.8988618,-93.9288723,1,outbreak_data_Elliot 1960.csv,5
1945,port arthur and areas to the east and north,29.8988618,-93.9288723,1,outbreak_data_Elliot 1960.csv,5
1946,port arthur and areas to the east and north,29.8988618,-93.9288723,1,outbreak_data_Elliot 1960.csv,5
1947,port arthur and areas to the east and north,29.8988618,-93.9288723,1,outbreak_data_Elliot 1960.csv,5
1948,port arthur and areas to the east and north,29.8988618,-93.9288723,1,outbreak_data_Elliot 1960.csv,5
1949,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1950,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1951,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1952,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1953,port arthur and areas to the east and north,29.8988618,-93.9288723,0,outbreak_data_Elliot 1960.csv,5
1659,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1660,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1661,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1662,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1663,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1664,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1665,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1666,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1667,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1668,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1669,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1670,quebec,46.8137431,-71.2084061,1,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1671,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1672,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1673,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1674,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1675,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1676,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1677,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1678,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1679,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1680,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1681,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1682,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1683,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1684,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1685,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1686,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1687,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1688,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1689,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1690,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1691,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1692,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1693,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1694,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1695,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1696,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1697,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1698,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1699,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1700,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1701,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1702,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1703,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1704,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1705,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1706,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1707,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1708,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1709,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1710,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1711,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1712,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1713,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1714,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1715,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1716,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1717,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1718,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1719,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1720,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1721,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1722,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1723,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1724,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1725,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1726,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1727,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1728,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1729,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1730,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1731,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1732,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1733,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1734,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1735,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1736,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1737,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1738,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1739,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1740,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1741,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1742,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1743,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1744,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1745,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1746,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1747,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1748,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1749,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1750,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1751,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1752,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1753,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1754,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1755,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1756,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1757,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1758,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1759,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1760,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1761,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1762,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1763,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1764,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1765,quebec,46.8137431,-71.2084061,2,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1766,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1767,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1768,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1769,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1770,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1771,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1772,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1773,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1774,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1775,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1776,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1777,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1778,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1779,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1780,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1781,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1782,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1783,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1784,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1785,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1786,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1787,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
1788,quebec,46.8137431,-71.2084061,0,outbreak_data_Boulanger et al. 2012 SBW outbreaks 400 yrs.csv,2
