year,area,latitude,longitude,outbreak,file_name,study
1847,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1848,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1849,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1850,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1851,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1852,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1853,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1854,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1855,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1856,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1857,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1858,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1859,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1860,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1861,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1862,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1863,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1864,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1865,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1866,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1867,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1868,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1869,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1870,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1871,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1872,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1873,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1874,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1875,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1876,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1877,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1878,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1879,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1880,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1881,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1882,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1883,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1884,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1885,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1886,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1887,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1888,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1889,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1890,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1891,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1892,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1893,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1894,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1895,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1896,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1897,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1898,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1899,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1900,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1901,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1902,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1903,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1904,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1905,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1906,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1907,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1908,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1909,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1910,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1911,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1912,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1913,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1914,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1915,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1916,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1917,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1918,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1919,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1920,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1921,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1922,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1923,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1924,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1925,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1926,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1927,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1928,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1929,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1930,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1931,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1932,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1933,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1934,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1935,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1936,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1937,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1938,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1939,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1940,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1941,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1942,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1943,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1944,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1945,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1946,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1947,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1948,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1949,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1950,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1951,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1952,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1953,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1954,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1955,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1956,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1957,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1958,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1959,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1960,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1961,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1962,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1963,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1964,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1965,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1966,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1967,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1968,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1969,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1970,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1971,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1972,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1973,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1974,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1975,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1976,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1977,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1978,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1979,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1980,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1981,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1982,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1983,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1984,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1985,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1986,northeastern north america,43.6610277,-70.2548596,1,Elliot 1960.pdf,5
1987,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1563,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1564,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1565,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1566,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1567,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1568,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1569,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1570,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1571,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1572,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1573,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1574,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1575,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1576,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1577,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1578,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1579,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1580,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1581,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1582,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1583,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1584,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1585,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1586,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1587,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1588,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1589,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1590,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1591,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1592,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1593,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1594,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1595,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1596,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1597,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1598,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1599,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1600,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1601,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1602,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1603,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1604,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1605,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1606,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1607,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1608,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1609,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1610,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1611,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1612,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1613,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1614,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1615,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1616,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1617,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1618,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1619,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1620,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1621,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1622,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1623,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1624,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1625,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1626,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1627,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1628,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1629,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1630,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1631,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1632,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1633,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1634,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1635,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1636,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1637,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1638,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1639,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1640,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1641,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1642,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1643,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1644,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1645,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1646,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1647,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1648,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1649,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1650,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1651,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1652,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1653,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1654,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1655,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1656,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1657,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1658,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1659,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1660,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1661,southern quebec,45.5031824,-73.5698065,2,Elliot 1960.pdf,5
1662,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1663,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1664,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1665,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1666,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1667,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1668,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1669,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1670,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1671,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1672,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1673,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1674,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1675,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1676,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1677,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1678,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1679,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1680,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1681,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1682,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1683,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1684,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1685,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1686,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1687,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1688,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1689,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1690,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1691,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1692,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1693,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1694,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1695,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1696,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1697,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1698,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1699,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1700,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1701,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1702,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1703,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1704,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1705,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1706,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1707,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1708,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1709,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1710,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1711,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1712,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1713,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1714,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1715,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1716,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1717,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1718,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1719,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1720,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1721,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1722,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1723,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1724,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1725,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1726,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1727,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1728,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1729,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1730,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1731,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1732,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1733,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1734,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1735,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1736,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1737,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1738,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1739,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1740,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1741,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1742,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1743,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1744,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1745,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1746,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1747,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1748,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1749,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1750,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1751,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1752,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1753,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1754,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1755,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1756,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1757,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1758,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1759,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1760,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1761,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1762,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1763,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1764,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1765,southern quebec,45.5031824,-73.5698065,1,Elliot 1960.pdf,5
1766,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1767,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1768,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1769,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1770,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1771,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1772,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1773,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1774,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1775,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1776,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1777,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1778,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1779,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1780,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1781,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1782,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1783,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1784,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
1785,southern quebec,45.5031824,-73.5698065,0,Elliot 1960.pdf,5
